row,asset,helm_catalog_id,family,description,s52_instruction,s52_asset_kind,s57_object_class,s57_lookup_id,s57_rcid,s57_conditions,art_state,visual_approval,chart1_evidence_status,chart1_gate_status,chart1_crop_id,chart1_pages,chart1_verdict,chart1_reason_codes,s101_coverage,s101_symbol_id,s101_symbol_file,s101_feature_rule,s101_license_status,commons_pd_candidate_count,commons_candidate_titles,chart1_mappings_int1_refs,canonical_symbol_ids,canonical_paths,next_action,forbidden_sources
634,TOPSHP58,DAYMAR_TOPSHP58_2082,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP58);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2082,93759,"TOPSHP12; COLPAT1; COLOUR3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0060,assets/svg/canonical/N0060.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
635,TOPSHP61,DAYMAR_TOPSHP61_2069,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2069,93746,"TOPSHP12; COLPAT2; COLOUR11,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0061,assets/svg/canonical/N0061.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
636,TOPSHP62,DAYMAR_TOPSHP62_2068,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP62);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2068,93740,"TOPSHP12; COLPAT2; COLOUR1,11",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0062,assets/svg/canonical/N0062.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
637,TOPSHP63,DAYMAR_TOPSHP63_2051,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP63);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2051,30313,"TOPSHP12; COLPAT6; COLOUR1,3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0063,assets/svg/canonical/N0063.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
638,TOPSHP64,DAYMAR_TOPSHP64_2040,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP64);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2040,30309,"TOPSHP12; COLPAT6,4; COLOUR1,4,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0064,assets/svg/canonical/N0064.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
639,TOPSHP65,DAYMAR_TOPSHP65_2083,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP65);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2083,93744,"TOPSHP12; COLPAT2; COLOUR1,3",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0065,assets/svg/canonical/N0065.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
640,TOPSHP67,DAYMAR_TOPSHP67_2071,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP67);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2071,30323,"TOPSHP12; COLPAT6; COLOUR11,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0066,assets/svg/canonical/N0066.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
641,TOPSHP69,DAYMAR_TOPSHP69_2085,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP69);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2085,93739,"TOPSHP12; COLPAT6; COLOUR1,3",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0067,assets/svg/canonical/N0067.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
642,TOPSHP70,DAYMAR_TOPSHP70_2086,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP70);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2086,30326,"TOPSHP12; COLPAT6; COLOUR6,6",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0068,assets/svg/canonical/N0068.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
643,TOPSHP71,DAYMAR_TOPSHP71_2070,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP71);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2070,30322,"TOPSHP12; COLPAT6; COLOUR1,11",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0069,assets/svg/canonical/N0069.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
644,TOPSHP72,DAYMAR_TOPSHP72_2039,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP72);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2039,30308,"TOPSHP12; COLPAT6,4; COLOUR1,3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0070,assets/svg/canonical/N0070.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
645,TOPSHP73;TE('%s',DAYMAR_TOPSHP73;TE('%s'_2038,lights_daymarks_topmarks,,"SY(TOPSHP73;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2038,30307,"TOPSHP12; COLPAT6,4; COLOUR1,2,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0071,assets/svg/canonical/N0071.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
646,TOPSHP74,DAYMAR_TOPSHP74_2037,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP74);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2037,93797,"TOPSHP12; COLPAT4; COLOUR3,1,1,3",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0072,assets/svg/canonical/N0072.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
647,TOPSHP76,DAYMAR_TOPSHP76_2034,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP76);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2034,30304,"TOPSHP12; COLPAT6,4; COLOUR1,1,3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0073,assets/svg/canonical/N0073.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
648,TOPSHP77,DAYMAR_TOPSHP77_2033,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP77);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2033,93737,"TOPSHP12; COLPAT6,4; COLOUR1,1,2,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0074,assets/svg/canonical/N0074.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
649,TOPSHP78,DAYMAR_TOPSHP78_2035,lights_daymarks_topmarks,"beacon top mark, white-green square board, diagonal","SY(TOPSHP78);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2035,93961,"TOPSHP12; COLPAT6,4; COLOUR1,1,6,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_cube_point_up,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0075,assets/svg/canonical/N0075.svg,Repair generated SVG against topmark_cube_point_up; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
650,TOPSHP79,DAYMAR_TOPSHP79_2076,lights_daymarks_topmarks,,"SY(TOPSHP79);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2076,93810,"TOPSHP20; COLPAT6; COLOUR11,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0076,assets/svg/canonical/N0076.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
651,TOPSHP80,DAYMAR_TOPSHP80_2097,lights_daymarks_topmarks,,"SY(TOPSHP80);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2097,93771,"TOPSHP20; COLPAT6; COLOUR3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0077,assets/svg/canonical/N0077.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
652,TOPSHP81;TE('%s',DAYMAR_TOPSHP81;TE('%s'_2075,lights_daymarks_topmarks,,"SY(TOPSHP81;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2075,93761,"TOPSHP20; COLPAT2; COLOUR11,2",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0078,assets/svg/canonical/N0078.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
653,TOPSHP82,DAYMAR_TOPSHP82_2133,lights_daymarks_topmarks,,"SY(TOPSHP82);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2133,93747,TOPSHP20; COLOUR2,generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0079,assets/svg/canonical/N0079.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
654,TOPSHP83,DAYMAR_TOPSHP83_3003,lights_daymarks_topmarks,,"SY(TOPSHP83);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,3003,3063020,"TOPSHP20; COLOUR1,2; COLPAT4",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0080,assets/svg/canonical/N0080.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
655,TOPSHP84,DAYMAR_TOPSHP84_2074,lights_daymarks_topmarks,,"SY(TOPSHP84);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2074,93735,"TOPSHP20; COLPAT1; COLOUR11,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0081,assets/svg/canonical/N0081.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
656,TOPSHP85,DAYMAR_TOPSHP85_2094,lights_daymarks_topmarks,,"SY(TOPSHP85);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,DAYMAR,2094,93734,"TOPSHP20; COLPAT1; COLOUR3,1",generated_owned_needs_visual_repair,not_approved,exact_symbol_crop,exact_crop_failed_verifier,topmark_horizontal_board,87; 88,fail,non_light_symbol_rendered_as_light_flare; topmark_not_standalone_chart1_glyph; wrong_silhouette_or_symbol_body,feature_rule_candidate,,,Daymark,not_found_by_exact_asset_id,0,,Q2; Q3; Q4; Q5; Q9; Q10; Q11; Q50,N0082,assets/svg/canonical/N0082.svg,Repair generated SVG against topmark_horizontal_board; rerun deterministic and visual parity gates.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
